Open,High,Low,Close,Volume,Ticker,Date
179.95220591318565,181.60012651740652,178.98925641635856,181.35194396972656,47317400,AAPL,2024-01-17
184.7371543858006,187.76498444511594,184.47904999387188,187.25869750976562,78005800,AAPL,2024-01-18
187.9535897974558,190.55453778649462,187.4473029046773,190.16737365722656,68741000,AAPL,2024-01-19
190.90200101096366,193.90997199821769,190.86228332421425,192.48043823242188,60133900,AAPL,2024-01-22
193.602222064805,194.3269107729025,192.42087086045922,193.76104736328125,42355600,AAPL,2024-01-23
193.9993237123997,194.95235131957728,192.9271733347724,193.0860137939453,53631300,AAPL,2024-01-24
193.80077725921535,194.84314692565724,191.70611607825748,192.75840759277344,54822100,AAPL,2024-01-25
192.85769025735726,193.34411833566054,190.54462719280716,191.02113342285156,44594000,AAPL,2024-01-26
190.614099077556,190.80272021826386,188.20177223046258,190.3361358642578,47145600,AAPL,2024-01-29
189.5518847070131,190.4056331853674,186.10711010289756,186.67295837402344,55859400,AAPL,2024-01-30
185.68022448739953,185.73980101543498,183.00979333970113,183.05941772460938,55467800,AAPL,2024-01-31
182.6524257138898,185.59089847447947,182.48366340616798,185.50155639648438,64885400,AAPL,2024-02-01
178.55245718138087,185.96815310364414,177.9468911439584,184.49891662597656,102518000,AAPL,2024-02-02
186.78216664518396,187.87417583998953,184.48896248395178,186.31558227539062,69668800,AAPL,2024-02-05
185.50153391186836,187.93371945448763,185.4121918447024,187.92379760742188,43490800,AAPL,2024-02-06
189.2540738540102,189.66109684812312,187.23883287556598,188.03302001953125,53439000,AAPL,2024-02-07
188.0131563419714,188.16205980044833,185.98799356738817,186.95094299316406,40962000,AAPL,2024-02-08
187.5174970927484,188.8494643803939,186.8714052160575,187.71630859375,45155200,AAPL,2024-02-09
187.28888476363343,187.537383976275,185.66866504371018,186.02650451660156,41781900,AAPL,2024-02-12
184.6548126341336,185.09217370700773,182.4083698811328,183.92918395996094,56529500,AAPL,2024-02-13
184.20749952407863,184.41623036442274,181.34478380471282,183.0445098876953,54630500,AAPL,2024-02-14
182.4481195157763,183.3824789542038,180.26132954316023,182.75625610351562,65434500,AAPL,2024-02-15
182.31891336045317,183.7403368438813,180.57941874936438,181.215576171875,49701400,AAPL,2024-02-16
180.69867728023533,181.33483464555084,178.91942962585208,180.47006225585938,53665600,AAPL,2024-02-20
180.8478012209779,181.79209525720324,179.57548638259638,181.22552490234375,41529700,AAPL,2024-02-21
182.3785574262725,183.8496838430312,181.36469145049406,183.26321411132812,52292200,AAPL,2024-02-22
183.89934348562096,183.9291621764045,181.1360335803032,181.42430114746094,45119700,AAPL,2024-02-23
181.1459977034405,181.66286516303873,179.56553112991756,180.07247924804688,40867400,AAPL,2024-02-26
180.01283169575817,182.81589486499632,178.48206808634893,181.5336456298828,54318900,AAPL,2024-02-27
181.4143549983027,182.02069366799873,179.04865286943277,180.33090209960938,48953900,AAPL,2024-02-28
180.18181486443112,181.47401381447335,178.45225486971108,179.66493225097656,136682600,AAPL,2024-02-29
178.47214167082092,179.44625436004063,176.31517027538303,178.58148193359375,73488000,AAPL,2024-03-01
175.09254322615726,175.838040881393,172.74670999766127,174.04885864257812,81510100,AAPL,2024-03-04
169.73488168648007,171.00719632897145,168.6017259840366,169.09872436523438,95132400,AAPL,2024-03-05
170.03310800783655,170.2120353375331,167.6673905223103,168.10475158691406,68587700,AAPL,2024-03-06
168.13456709874717,169.70508399774383,167.47854068144582,167.9854736328125,71765100,AAPL,2024-03-07
167.9854678195768,172.6572499858552,167.92583043526673,169.705078125,76114600,AAPL,2024-03-08
171.90181348381185,173.33317133974063,171.01715691552084,171.71295166015625,60139500,AAPL,2024-03-11
172.1105571632911,172.98527928876703,169.9834044040384,172.19007873535156,59825400,AAPL,2024-03-12
171.73284593382695,172.1503228051375,169.73490248954016,170.10269165039062,52488700,AAPL,2024-03-13
171.87200022180366,173.26358975503445,171.0171623179081,171.96145629882812,72913500,AAPL,2024-03-14
170.14243263043366,171.58372497558594,169.2677105816515,171.58372497558594,121664700,AAPL,2024-03-15
174.51603957790343,176.64319229534289,172.4783429395777,172.67713928222656,75604200,AAPL,2024-03-18
173.29341963294198,175.54979689128342,171.9912860926869,175.02297973632812,55215200,AAPL,2024-03-19
174.66512448913912,177.597412109375,174.0389016316341,177.597412109375,53423100,AAPL,2024-03-20
175.98714219427453,176.42450322724187,169.81441519205438,170.3412322998047,106181300,AAPL,2024-03-21
170.7289059277682,172.0111704512642,169.0391141931604,171.24578857421875,71106600,AAPL,2024-03-22
169.54605342761408,170.90782428626645,168.43276661931924,169.82437133789062,54288300,AAPL,2024-03-25
168.97947557636294,170.39094937582044,168.5619986920605,168.69122314453125,57388400,AAPL,2024-03-26
169.3870074763491,172.55785986634996,169.08880538680637,172.26959228515625,60273300,AAPL,2024-03-27
170.71897546322947,171.19608975046205,169.48641379008976,170.45059204101562,65672700,AAPL,2024-03-28
170.16233265286536,170.22197004043582,168.46259127116116,169.00929260253906,46240500,AAPL,2024-04-01
168.0649959882119,168.3234297194346,167.22009256480143,167.82643127441406,49329500,AAPL,2024-04-02
167.7767233727702,169.6553768320082,167.56799252573734,168.63156127929688,47691700,AAPL,2024-04-03
169.2677258236611,170.88794562795422,167.8065643310547,167.8065643310547,53704400,AAPL,2024-04-04
168.57191570910442,169.3671161921521,167.93575835610383,168.56198120117188,42055200,AAPL,2024-04-05
168.01528647300387,168.18426411757292,167.23003563445502,167.4387664794922,37425500,AAPL,2024-04-08
167.68726532493085,169.05898582949538,167.33937552823474,168.6514434814453,42451200,AAPL,2024-04-09
167.78667770328389,168.0749301271986,166.1068205360595,166.77279663085938,49709300,AAPL,2024-04-10
167.3294357885208,174.4067040844594,167.1505236254001,173.9892120361328,91070300,AAPL,2024-04-11
173.21389665591335,177.28929006742356,173.16420894399843,175.4901580810547,101593300,AAPL,2024-04-12
174.3072746159751,175.56965476374435,171.46444324020368,171.65330505371094,73531800,AAPL,2024-04-15
170.71894188345593,172.7168698915991,167.25983743883052,168.36317443847656,73711200,AAPL,2024-04-16
168.59180586766368,169.62555591523414,166.99147033691406,166.99147033691406,50901200,AAPL,2024-04-17
167.02127846323074,167.62761710838,165.55016746918514,166.03721618652344,43122900,AAPL,2024-04-18
165.21220316607506,165.40104980433753,163.09498527768548,164.00946044921875,67772100,AAPL,2024-04-19
164.52636553527142,166.2559103754066,163.78086788564391,164.8444366455078,48116400,AAPL,2024-04-22
164.3573882766078,166.0471799196536,163.92996173620628,165.8980712890625,49537800,AAPL,2024-04-23
165.540232667877,168.2836737462142,165.21222704669103,168.00535583496094,48251800,AAPL,2024-04-24
168.5123081826672,169.5858267499,167.1405874855602,168.87014770507812,50558300,AAPL,2024-04-25
168.86018085141623,170.31140768247312,168.16437095925713,168.28366088867188,44838400,AAPL,2024-04-26
172.32924112310414,174.97327656975762,172.06087287514865,172.45846557617188,68169400,AAPL,2024-04-29
172.2894858404387,173.93952434742974,168.97947431756717,169.3074951171875,65934800,AAPL,2024-04-30
168.56197877866052,171.67319360904702,168.0947990703537,168.28366088867188,50383100,AAPL,2024-05-01
171.4743893691613,172.37893013348045,169.8641193422282,171.99127197265625,94214900,AAPL,2024-05-02
185.52951854505613,185.8774235329829,181.56348055207545,182.27915954589844,163224100,AAPL,2024-05-03
181.25534382134734,183.0942290168702,179.33692188523904,180.6191864013672,78569700,AAPL,2024-05-06
182.34872294128857,183.79001537072006,180.23151991986552,181.30502319335938,77305800,AAPL,2024-05-07
181.75234564063675,181.97102617972277,180.36074083125402,181.64300537109375,45057100,AAPL,2024-05-08
181.46406224266897,183.55146169147778,181.01676669426374,183.46200561523438,48983000,AAPL,2024-05-09
184.0393164696827,184.22843448265328,181.28222127480615,182.19793701171875,50759500,AAPL,2024-05-10
184.57680131825043,186.22907786103977,183.76061103045285,185.4128875732422,72044800,AAPL,2024-05-13
186.63713980034996,187.4234708736874,185.42281765723527,186.55751037597656,52393600,AAPL,2024-05-14
187.03529613574696,189.76253191302303,186.49780129168897,188.8368682861328,70400000,AAPL,2024-05-15
189.58338637309936,190.21045865928463,188.7771592552961,188.95631408691406,52845200,AAPL,2024-05-16
188.62783545187153,189.92178705781208,188.29936976198016,188.9861602783203,41282900,AAPL,2024-05-17
188.44869465688268,191.02663488992152,188.1301769262196,190.15072631835938,44361300,AAPL,2024-05-20
190.20049107683238,191.83285642957057,190.03128423275254,191.4546356201172,42309400,AAPL,2024-05-21
191.37501623979523,191.92245910983817,189.38432593982932,190.01138305664062,34648500,AAPL,2024-05-22
190.09099161364105,190.11090276702717,185.76124979940406,186.0100860595703,51005900,AAPL,2024-05-23
187.94106857836448,189.6928704821682,187.16468542966413,189.0956573486328,36294600,AAPL,2024-05-24
190.61853495727325,192.10160462638697,188.21976480489596,189.10562133789062,52280100,AAPL,2024-05-28
188.7273779696699,191.35508832801628,188.62783738828333,189.40420532226562,53068000,AAPL,2024-05-29
189.8720349370489,191.2854232244703,189.7426503955058,190.39956665039062,49947900,AAPL,2024-05-30
190.5488754083416,191.67362027294615,189.02599856414395,191.3551025390625,75158300,AAPL,2024-05-31
192.00207093054578,194.08235381042343,191.62385010600926,193.12681579589844,50080500,AAPL,2024-06-03
193.7339558758535,194.41079839334418,192.13144977133211,193.4453125,47471400,AAPL,2024-06-04
194.49042328995185,195.9834409155792,193.96289161058436,194.95823669433594,54156800,AAPL,2024-06-05
194.77908126144504,195.58530834672572,193.2661524862918,193.57470703125,41181800,AAPL,2024-06-06
193.74390191398706,196.02325051312178,193.2362814217838,195.97348022460938,53103900,AAPL,2024-06-07
195.98344204153506,196.3815891899795,191.25555286655262,192.22103881835938,97262100,AAPL,2024-06-10
192.74857122232135,206.19569315156764,192.72867525564521,206.18572998046875,172373300,AAPL,2024-06-11
206.40472171133436,219.1750019825869,205.9369082694312,212.0782012939453,198134300,AAPL,2024-06-12
213.74040935969603,215.74104751612717,210.61502639534655,213.24273681640625,97862700,AAPL,2024-06-13
212.8545395919822,214.16838712685717,210.31640674162668,211.50086975097656,70122700,AAPL,2024-06-14
212.37678083551464,217.9308083607288,211.72981259041407,215.6614227294922,93728300,AAPL,2024-06-17
216.57713760943076,217.612305023096,212.00850722554847,213.29249572753906,79943300,AAPL,2024-06-18
212.93416556238657,213.24273529474334,207.87782592387282,208.70394897460938,86172500,AAPL,2024-06-20
209.41066477171813,210.9036824915187,206.14593390610847,206.524169921875,246421400,AAPL,2024-06-21
206.75308420226276,211.70989851928564,205.6283393856244,207.17112731933594,80727000,AAPL,2024-06-24
208.1764159984445,210.3960464470149,207.6389363414956,208.0968017578125,56713900,AAPL,2024-06-25
210.51548557795786,213.8598456726642,209.65948819693895,212.25733947753906,66213200,AAPL,2024-06-26
